X,Y,Price,Square_Feet,Address,Date_Sold
-112.487469,34.576408,"$900,000","4,187","2060 Victoria Dr, Prescott, AZ 86305",11/22/2022
-112.485536,34.572737,"$900,000","3,954","959 W Rosser St, Prescott, AZ 86305",1/31/2023
-111.754782,34.787577,"$900,000","2,608","20 Suncliffe Dr, Sedona, AZ 86351",1/18/2023
-111.907558,34.731374,"$900,000","3,625","485 S Gloria Ln, Cornville, AZ 86325",11/15/2022
-112.562364,34.732567,"$900,000","2,983","13170 N Iron Hawk Dr, Prescott, AZ 86305",12/19/2022
-112.50523,34.530815,"$900,000","3,791","644 Crosscreek Dr, Prescott, AZ 86303",11/22/2022
-112.544845,34.752802,"$900,000","2,225","4330 W Coyote Gulch Ln, Prescott, AZ 86305",9/13/2022
-112.48789,34.580056,"$901,000","2,681","985 Custer Ln, Prescott, AZ 86305",10/5/2022
-111.811631,34.858654,"$905,000","3,068","225 Deer Trail Dr, Sedona, AZ 86336",12/20/2022
-112.23435,34.670076,"$905,000","2,500","13148 E Belgian Way, Prescott Valley, AZ 86315",9/7/2022
-112.560315,34.734276,"$919,000","3,547","5145 W Sinagua Ln, Prescott, AZ 86305",11/10/2022
-111.778873,34.843915,"$920,000","1,956","335 Oak Creek Cliffs Dr, Sedona, AZ 86336",9/30/2022
-112.50649,34.664135,"$920,000","2,708","8400 N Live Oak Dr, Prescott, AZ 86305",11/4/2022
-111.905625,34.73895,"$924,000","2,587","10933 E Majestic Vista Ln, Cornville, AZ 86325",8/29/2022
-111.812622,34.859193,"$925,000","3,402","170 El Camino Rd, Sedona, AZ 86336",11/14/2022
-112.277948,34.712086,"$925,000","3,691","10625 E Dawn To Milky Way, Prescott Valley, AZ 86315",2/6/2023
-111.758682,34.773572,"$925,000","2,350","15 La Cuerda, Sedona, AZ 86351",1/5/2023
-112.451438,34.569357,"$925,000","2,510","1586 Estancia Way, Prescott, AZ 86301",11/3/2022
-112.218224,34.679041,"$925,000","2,705","14055 E Hard Rock Rd LOT 4, Prescott Valley, AZ 86315",1/17/2023
-112.218224,34.679041,"$925,000","2,705","14055 E Hard Rock Rd, Prescott Valley, AZ 86315",1/17/2023
-111.758682,34.773572,"$925,000","2,350","15 La Cuerda LOT 35, Sedona, AZ 86351",1/5/2023
-112.513497,34.558026,"$930,000","3,007","2025 Meander, Prescott, AZ 86305",10/6/2022
-111.768272,34.789581,"$930,000","3,756","135 Red Butte Dr, Sedona, AZ 86351",11/28/2022
-112.503416,34.526155,"$935,000","3,983","643 Fiesta Ln, Prescott, AZ 86303",8/29/2022
-112.371114,34.457942,"$935,000","1,660","5125 E Charcoal Kiln Rd, Prescott, AZ 86303",8/26/2022
-111.757973,34.772902,"$937,500","2,378","215 Piedras Del Norte, Sedona, AZ 86351",2/2/2023
-112.478528,34.540025,"$940,000","2,203","624 Coronado Ave, Prescott, AZ 86303",1/27/2023
-112.213486,34.676939,"$940,000","2,492","9380 N Snapdragon Dr, Prescott Valley, AZ 86315",8/29/2022
-112.443349,34.585077,"$941,000","2,551","1561 Donamire Cir, Prescott, AZ 86301",9/26/2022
-112.460875,34.590033,"$949,000","2,553","698 N Lakeview Dr, Prescott, AZ 86301",11/23/2022
-112.460875,34.590033,"$949,000","2,553","698 N Lakeview Dr LOT 50, Prescott, AZ 86301",11/23/2022
-112.396372,34.570386,"$949,900","2,402","1118 Sunrise Blvd, Prescott, AZ 86301",10/28/2022
-112.46868,34.512737,"$950,000","3,437","1720 Coyote Rd, Prescott, AZ 86303",9/16/2022
-111.824833,34.863873,"$950,000","2,313","3665 Zia Dr, Sedona, AZ 86336",11/1/2022
-111.784406,34.857868,"$950,000","2,340","35 Rockridge Cir, Sedona, AZ 86336",12/2/2022
-112.05474,34.686634,"$950,000","2,204","2545 W Quail Springs Ranch Rd, Cottonwood, AZ 86326",2/10/2023
-112.552493,34.693585,"$950,000","3,104","4789 W Case Jct, Prescott, AZ 86305",12/7/2022
-112.572421,34.724709,"$950,000","2,957","5885 W Tita Rd, Prescott, AZ 86305",9/22/2022
-112.446001,34.782811,"$950,000","2,359","1145 E Granite Creek Ln, Chino Valley, AZ 86323",10/1/2022
-112.241406,34.686408,"$950,000","3,000","9965 N Loper, Prescott Valley, AZ 86315",10/24/2022
-112.364954,34.611085,"$950,925","2,707","4784 N Yorkshire Loop, Prescott Valley, AZ 86314",12/16/2022
-112.019203,34.684571,"$959,900","2,139","755 E Stoney End Ln, Cottonwood, AZ 86326",10/28/2022
-112.540702,34.70284,"$960,000","2,759","11225 N Nelson Ridge Rd, Prescott, AZ 86305",10/5/2022
-112.806245,34.030968,"$960,000","2,724","3865 Farrier Anvil Ln, Wickenburg, AZ 85390",9/29/2022
-111.906906,34.713164,"$965,000","3,029","1430 S Virga View Ln, Cornville, AZ 86325",10/12/2022
-112.456168,34.586851,"$969,000","2,999","2701 Broken Spear, Prescott, AZ 86301",10/27/2022
-112.456168,34.586851,"$969,000","2,999","2701 Broken Spear LOT 16, Prescott, AZ 86301",10/27/2022
-112.573259,34.74372,"$970,000","2,616","13802 N Signal Hill Rd, Prescott, AZ 86305",9/21/2022
-112.441474,34.581859,"$970,000","2,552","1521 Gettysvue Way, Prescott, AZ 86301",8/17/2022
-112.312346,34.671917,"$975,000","3,071","8725 E Morning Star Ranch Rd, Prescott Valley, AZ 86315",9/21/2022
-112.505116,34.549875,"$975,000","2,772","1866 Idylwild Rd, Prescott, AZ 86305",11/8/2022
-111.861214,34.550855,"$975,000","3,257","1285 S Rio Verde Ln, Camp Verde, AZ 86322",12/15/2022
-112.455828,34.577247,"$975,000","2,807","2115 Colter Bay Ct, Prescott, AZ 86301",12/28/2022
-112.508143,34.515895,"$975,000","2,006","1928 Timber Point W, Prescott, AZ 86303",8/22/2022
-112.345,34.563838,"$975,000","2,556","1460 N Split Rail Trl, Prescott Valley, AZ 86314",9/29/2022
-112.345025,34.56382,"$975,000","2,556","1460 N Split Rail Trl #247, Prescott Valley, AZ 86314",9/29/2022
-112.451993,34.532803,"$977,000","3,760","1195 McDonald Dr, Prescott, AZ 86303",12/13/2022
-112.397752,34.618791,"$978,990","2,815","3771 Blazing Ore Trl, Prescott, AZ 86301",12/27/2022
-112.550814,34.753092,"$979,000","2,431","14495 N Adobe Trl, Prescott, AZ 86305",1/24/2023
-112.510098,34.555686,"$979,600","2,793","2000 Hidden Canyon Way, Prescott, AZ 86305",9/14/2022
-112.419787,34.540823,"$980,000","3,592","289 Silver Hill Cir, Prescott, AZ 86303",2/8/2023
-111.778491,34.780347,"$980,000","2,318","15 Yellow Hat Cir, Sedona, AZ 86351",11/23/2022
-111.754956,34.78537,"$980,000","2,201","20 Overlook Way, Sedona, AZ 86351",1/3/2023
-112.402557,34.568299,"$980,000","2,857","4788 Sharp Shooter Way, Prescott, AZ 86301",9/16/2022
-112.392289,34.619169,"$983,073","3,097","3288 Jagged Spire Ct, Prescott Valley, AZ 86315",10/28/2022
-111.804994,34.869938,"$985,000","1,688","340 N Star Ln, Sedona, AZ 86336",9/16/2022
-112.56546,34.743661,"$987,000","2,776","13797 N Spotted Eagle Dr, Prescott, AZ 86305",12/30/2022
-112.458073,34.593005,"$989,000","2,620","2969 Brooks Range, Prescott, AZ 86301",10/14/2022
-112.458073,34.593005,"$989,000","2,671","801 Westin Pass, Prescott, AZ 86301",10/14/2022
-112.229526,34.671977,"$989,356","2,700","13430 E Cowboy Way, Prescott Valley, AZ 86315",9/23/2022
-111.785801,34.773845,"$990,000","2,611","1410 Crown Ridge Rd, Sedona, AZ 86351",11/28/2022
-112.566442,34.762225,"$995,566","2,024","5672 W Bruno Canyon Dr, Prescott, AZ 86305",12/21/2022
-111.782934,34.860103,"$999,000","2,285","110 Valley View Dr, Sedona, AZ 86336",9/7/2022
-112.515978,34.54089,"$999,000","5,328","2222 Loma Rica Cir, Prescott, AZ 86303",12/13/2022
-112.448269,34.574642,"$999,000","2,663","365 Zachary Dr, Prescott, AZ 86301",12/15/2022
-112.570745,34.729625,"$999,950","2,688","12895 N Haidee Cir, Prescott, AZ 86305",11/14/2022
-112.477583,34.58042,"$1,000,000","4,756","2204 Nolte Dr, Prescott, AZ 86301",11/23/2022
-112.456108,34.52823,"$1,000,000","3,729","873 Spring Trl, Prescott, AZ 86303",9/13/2022
-112.030441,34.68474,"$1,000,000","2,354","3150 S Blue Ranch Rd, Cottonwood, AZ 86326",10/28/2022
-112.567462,34.752693,"$1,000,000","2,100","14445 N Sandia Ln, Prescott, AZ 86305",10/31/2022
-112.574342,34.745456,"$1,000,000","2,315","13914 N Signal Hill Rd, Prescott, AZ 86305",9/26/2022
-112.793351,34.040205,"$1,020,000","2,346","4365 Copperhead Dr, Wickenburg, AZ 85390",10/24/2022
-112.395293,34.620869,"$1,020,000","2,862","3801 Blazing Ore Trl, Prescott, AZ 86301",10/21/2022
-111.802778,34.85962,"$1,030,000","2,013","2225 Whippet Way, Sedona, AZ 86336",9/22/2022
-112.803522,34.036593,"$1,030,000","2,724","4171 Stage Stop Way, Wickenburg, AZ 85390",2/8/2023
-112.368378,34.610064,"$1,030,000","2,672","4677 N Justin Dr, Prescott Valley, AZ 86314",8/17/2022
-111.784895,34.777319,"$1,030,000","2,582","495 Deer Pass Dr, Sedona, AZ 86351",10/31/2022
-111.772046,34.778747,"$1,030,000","2,046","55 Kaibab Way, Sedona, AZ 86351",11/4/2022
-111.774438,34.773789,"$1,040,000","2,310","5 Bent Tree Ct, Sedona, AZ 86351",10/31/2022
-112.51543,34.665519,"$1,050,000","3,367","8579 N Oak Forest Dr, Prescott, AZ 86305",10/21/2022
-112.569278,34.535797,"$1,050,000","3,287","356 S Brady Rd, Prescott, AZ 86305",10/18/2022
-112.503461,34.519791,"$1,050,000","2,848","1795 Rolling Hills Dr, Prescott, AZ 86303",12/22/2022
-112.568789,34.761057,"$1,050,000","2,070","14970 N Forever View Ln, Prescott, AZ 86305",9/27/2022
-112.520924,34.703078,"$1,060,000","3,667","11125 N Boot Ranch Rd, Prescott, AZ 86305",8/18/2022
-112.3952,34.621297,"$1,060,000","3,101","3802 Blazing Ore Trl, Prescott, AZ 86301",9/15/2022
-112.489422,34.570662,"$1,060,000","3,020","1871 Paradise Ln, Prescott, AZ 86305",12/12/2022
-112.371554,34.610866,"$1,070,000","3,760","4843 E Cheshire Loop, Prescott Valley, AZ 86314",12/14/2022
-112.511477,34.669663,"$1,080,000","3,225","2630 W Tall Oaks Ct, Prescott, AZ 86305",1/25/2023
-112.504068,34.557079,"$1,080,000","2,658","1387 Ridgewood Dr, Prescott, AZ 86305",8/22/2022
-112.503766,34.558144,"$1,080,000","2,744","1392 Ridgewood Dr, Prescott, AZ 86305",11/30/2022
-112.504092,34.557019,"$1,080,000","2,658","1387 Ridgewood Dr #34, Prescott, AZ 86305",8/22/2022
-112.492521,34.630658,"$1,080,000","1,932","1600 W McIntosh Dr, Prescott, AZ 86305",8/31/2022
-112.586761,34.819543,"$1,080,000","2,732","6600 W Rambling Rd, Prescott, AZ 86305",9/5/2022
-112.569196,34.754252,"$1,080,000","2,600","5755 W Three Forks Rd, Prescott, AZ 86305",9/27/2022
-111.786572,34.8659,"$1,100,000","3,409","32 San Patricio Dr, Sedona, AZ 86336",10/20/2022
-111.800608,34.855404,"$1,100,000","1,760","2255 Roadrunner Rd, Sedona, AZ 86336",1/24/2023
-112.507351,34.534369,"$1,100,000","2,069","551 Lodge Trail Cir, Prescott, AZ 86303",9/7/2022
-112.512077,34.670516,"$1,100,000","4,537","2685 W Live Oak Dr, Prescott, AZ 86305",10/28/2022
-112.147063,34.520922,"$1,100,000","2,830","1725 S Orme Rd, Dewey, AZ 86327",10/27/2022
-111.811654,34.832472,"$1,100,000","1,701","1910 Red Rock Loop Rd, Sedona, AZ 86336",10/18/2022
-112.510587,34.552615,"$1,100,000","2,758","1306 Covey Trl, Prescott, AZ 86305",11/3/2022
-112.453779,34.583638,"$1,100,000","2,901","227 Thoroughbred Dr, Prescott, AZ 86301",9/30/2022
-112.327245,34.652162,"$1,100,000","3,821","7983 E Rusty Spur Trl, Prescott Valley, AZ 86315",11/4/2022
-112.567043,34.761049,"$1,100,000","2,070","15085 N Forever View Ln, Prescott, AZ 86305",9/8/2022
-112.392033,34.622565,"$1,100,000","2,839","5221 Silver Bell Dr, Prescott, AZ 86301",10/6/2022
-112.481466,34.582071,"$1,110,000","4,136","2205 Pennie Ann Dr, Prescott, AZ 86301",1/23/2023
-112.335866,34.559778,"$1,120,000","2,780","1150 N Cloud Cliff Pass, Prescott Valley, AZ 86314",10/27/2022
-112.335866,34.559778,"$1,120,000","2,780","1150 N Cloud Cliff Pass LOT 584, Prescott Valley, AZ 86314",10/27/2022
-111.828428,34.860953,"$1,120,000","3,350","10 Turquoise Ct, Sedona, AZ 86336",11/1/2022
-112.500809,34.544651,"$1,120,000","5,681","175 Apollo Heights Dr, Prescott, AZ 86305",10/25/2022
-112.460019,34.627917,"$1,130,000","1,995","5968 Allspice Way, Prescott, AZ 86305",11/10/2022
-112.461743,34.625034,"$1,130,000","4,609","5972 Symphony Dr, Prescott, AZ 86305",11/10/2022
-112.456086,34.575834,"$1,130,000","2,614","129 E Delano Ave, Prescott, AZ 86301",1/20/2023
-112.455672,34.57588,"$1,130,000","2,185","131 E Delano Ave, Prescott, AZ 86301",1/20/2023
-111.78259,34.859728,"$1,150,000","1,864","65 Sunset Cir, Sedona, AZ 86336",9/29/2022
-112.451055,34.56784,"$1,150,000","2,540","140 E Soaring Ave, Prescott, AZ 86301",9/23/2022
-112.462813,34.529812,"$1,150,000","2,562","596 Haisley Rd, Prescott, AZ 86303",11/14/2022
-112.83731,34.04193,"$1,150,000","3,500","35150 S Antelope Creek Rd, Wickenburg, AZ 85390",12/2/2022
-112.451028,34.567773,"$1,150,000","3,353","300 Brillante Ln LOT 30, Prescott, AZ 86301",9/23/2022
-112.451028,34.567773,"$1,150,000","3,353","300 Brillante Ln, Prescott, AZ 86301",9/23/2022
-112.446818,34.591778,"$1,150,000","2,566","617 Saint Enodoc Cir, Prescott, AZ 86301",11/8/2022
-111.787108,34.775445,"$1,170,000","2,611","225 White Tail Dr, Sedona, AZ 86351",10/25/2022
-112.569348,34.75931,"$1,180,000","2,529","14825 N Hazy Swayze Ln, Prescott, AZ 86305",9/30/2022
-111.718592,34.795592,"$1,180,000","2,759","120 Sedona Rd, Sedona, AZ 86351",12/21/2022
-111.917526,34.7147,"$1,200,000","2,908","9900 E Garden Ln, Cottonwood, AZ 86325",2/1/2023
-111.781987,34.871196,"$1,200,000","2,741","325 Calle Linda, Sedona, AZ 86336",11/17/2022
-111.929949,34.647119,"$1,200,000","4,058","5440 N Calico Dr, Camp Verde, AZ 86322",1/10/2023
-111.753967,34.786065,"$1,200,000","2,401","95 Overlook Way, Sedona, AZ 86351",10/31/2022
-112.504331,34.559033,"$1,200,000","2,728","1839 Enchanted Canyon Way, Prescott, AZ 86305",2/6/2023
-112.568137,34.761266,"$1,200,000","2,350","15020 N Forever View Ln, Prescott, AZ 86305",10/25/2022
-111.790391,34.871096,"$1,230,000","2,315","35 Mogollon Dr, Sedona, AZ 86336",10/11/2022
-112.253894,34.687517,"$1,230,000","2,998","10100 N Prescott Ridge Rd, Prescott Valley, AZ 86315",10/3/2022
-111.777047,34.788508,"$1,240,000","2,480","335 Redrock Rd, Sedona, AZ 86351",10/21/2022
-112.467797,34.602917,"$1,250,000","3,115","3380 Clearwater Dr, Prescott, AZ 86305",1/3/2023
-111.943609,34.697617,"$1,250,000","3,130","7580 E Ranch View Rd, Cornville, AZ 86325",12/29/2022
-112.255866,34.66949,"$1,250,000","3,950","8825 N Prescott Ridge Rd, Prescott Valley, AZ 86315",1/31/2023
-112.814235,34.042841,"$1,250,000","1,100","35050 S State Route 89, Wickenburg, AZ 85390",12/22/2022
-112.513127,34.557549,"$1,250,000","4,397","2021 Plateau, Prescott, AZ 86305",12/26/2022
-112.546463,34.686989,"$1,250,000","3,558","4559 W Old Stage Rd, Prescott, AZ 86305",10/5/2022
-112.455344,34.587338,"$1,260,000","2,745","895 Flaming Arrow, Prescott, AZ 86301",12/28/2022
-112.481928,34.592096,"$1,280,000","3,274","3292 Pamela St, Prescott, AZ 86305",11/21/2022
-112.564827,34.750019,"$1,280,000","2,775","5440 W Simmons Peak Rd, Prescott, AZ 86305",9/6/2022
-112.564622,34.760537,"$1,280,000","2,864","5445 W Secret Springs Dr, Prescott, AZ 86305",9/20/2022
-112.406414,34.623429,"$1,280,000","2,788","5201 Peavine View Trl, Prescott, AZ 86301",10/4/2022
-112.494086,34.824179,"$1,290,000","3,430","2650 W Night Hawk Rd, Chino Valley, AZ 86323",9/20/2022
-112.494086,34.824179,"$1,290,000","3,429","2650 W Nighthawk Rd, Chino Valley, AZ 86323",9/20/2022
-112.45797,34.587674,"$1,300,000","3,264","2705 Cape Rock Pass, Prescott, AZ 86301",9/19/2022
-111.789157,34.86909,"$1,300,000","2,410","230 Mission Rd, Sedona, AZ 86336",10/11/2022
-112.561735,34.749793,"$1,300,000","2,412","5253 W Palace Pl, Prescott, AZ 86305",10/28/2022
-111.823409,34.866446,"$1,330,000","2,980","40 Lolomi Dr, Sedona, AZ 86336",9/9/2022
-112.504092,34.562393,"$1,370,000","2,698","1863 Enchanted Canyon Way, Prescott, AZ 86305",10/25/2022
-112.366031,34.612602,"$1,400,000","2,022","4708 N Yorkshire Loop, Prescott Valley, AZ 86314",10/20/2022
-112.693573,34.830643,"$1,400,000","2,744","12725 W Jasper Ridge Rd, Prescott, AZ 86305",9/16/2022
-111.813518,34.854297,"$1,400,000","4,000","530 Foothills South Dr, Sedona, AZ 86336",12/1/2022
-111.787384,34.866849,"$1,400,000","2,913","40 Mission Rd, Sedona, AZ 86336",12/5/2022
-112.534558,34.708369,"$1,400,000","3,781","3875 W Friendly Meadow Rd, Prescott, AZ 86305",11/10/2022
-112.60305,34.728162,"$1,400,000","988","12755 N Pheasant Run Rd, Prescott, AZ 86305",9/8/2022
-112.605478,34.79297,"$1,400,000","3,752","17001 N Crossroads Ranch Rd, Prescott, AZ 86305",10/12/2022
-112.37173,34.788179,"$1,450,000","3,622","16800 N Latigo River Trl, Chino Valley, AZ 86323",9/30/2022
-112.356481,34.54395,"$1,450,000","4,260","6301 E Nugget Patch Trl, Prescott, AZ 86303",10/18/2022
-112.559663,34.765618,"$1,450,000","3,296","5125 W Vengeance Trl, Prescott, AZ 86305",1/5/2023
-112.496781,34.532923,"$1,450,000","3,034","1541 Conifer Ridge Ln, Prescott, AZ 86303",9/21/2022
-112.495665,34.55869,"$1,450,000","3,040","917 Downer Trl, Prescott, AZ 86305",8/31/2022
-112.504485,34.55746,"$1,450,000","2,605","1830 Enchanted Canyon Way #3, Prescott, AZ 86305",9/7/2022
-111.816994,34.820321,"$1,460,000","2,670","102 Lagos Ct LOT 28, Sedona, AZ 86336",12/15/2022
-111.776721,34.776116,"$1,460,000","3,957","90 E Lindsay Way, Sedona, AZ 86351",12/13/2022
-112.466895,34.514613,"$1,480,000","7,512","1111 Quail Run, Prescott, AZ 86305",9/28/2022
-111.778863,34.771728,"$1,480,000","2,936","65 Saddlehorn Ct, Sedona, AZ 86351",11/1/2022
-112.520272,34.520264,"$1,500,000","3,675","3165 W Elk View Dr, Prescott, AZ 86303",12/29/2022
-111.781169,34.867652,"$1,500,000","3,064","30 Calle Bonita, Sedona, AZ 86336",10/5/2022
-112.558732,34.76539,"$1,500,000","2,954","5130 W Vengeance Trl, Prescott, AZ 86305",9/7/2022
-111.82512,34.914981,"$1,500,000","2,609","150 Secret Canyon Dr APT A-25, Sedona, AZ 86336",10/21/2022
-111.783125,34.766964,"$1,530,000","3,487","150 Diamond Sky Dr, Sedona, AZ 86351",11/30/2022
-112.371558,34.775687,"$1,540,000","4,630","5405 Haystack Rd, Chino Valley, AZ 86323",11/30/2022
-112.371558,34.775687,"$1,540,000","4,630","5405 E Haystack Rd, Chino Valley, AZ 86323",11/30/2022
-112.467361,34.540662,"$1,550,000","4,097","203 E Union St, Prescott, AZ 86303",9/9/2022
-112.467142,34.602281,"$1,600,000","3,680","486 Robin Dr, Prescott, AZ 86305",1/31/2023
-111.785827,34.800897,"$1,650,000","2,782","240 Highland Dr S, Sedona, AZ 86351",10/20/2022
-112.564535,34.552985,"$1,700,000","3,993","850 Happy Valley Rd, Prescott, AZ 86305",9/26/2022
-111.821125,34.853281,"$1,700,000","3,119","51 El Camino Tesoros, Sedona, AZ 86336",8/22/2022
-112.511997,34.532802,"$1,700,000","2,876","2128 Golf Club Ln, Prescott, AZ 86303",11/7/2022
-112.586412,34.763744,"$1,730,000","3,039","12680 W Cooper Morgan Trl, Prescott, AZ 86305",12/13/2022
-111.788831,34.78326,"$1,750,000","2,401","180 Ravens Rock Rd, Sedona, AZ 86351",10/26/2022
-112.689007,34.838241,"$1,900,000","3,452","12155 W Peridot Pl, Prescott, AZ 86305",9/9/2022
-111.824883,34.874906,"$2,030,000","3,371","255 Camino Del Caballo, Sedona, AZ 86336",8/31/2022
-112.63211,34.827385,"$2,200,000","3,574","19505 N Upper Pass, Prescott, AZ 86305",12/14/2022
-112.561212,34.75403,"$2,230,000","5,178","14515 N Simons Corner Ln, Prescott, AZ 86305",11/1/2022
-112.561212,34.75403,"$2,230,000","5,178","5350 W Three Forks Rd, Prescott, AZ 86305",11/1/2022
-111.825188,34.881137,"$2,240,000","4,092","65 N Slopes Dr, Sedona, AZ 86336",9/9/2022
-111.825188,34.881137,"$2,250,000","3,952","65 N North Slopes Dr, Sedona, AZ 86336",9/9/2022
-112.575028,34.763201,"$2,250,000","4,374","11955 W Cooper Morgan Trl, Prescott, AZ 86305",10/25/2022
-111.779189,34.869974,"$2,280,000","4,814","206 Calle Francesca, Sedona, AZ 86336",11/22/2022
-112.534876,34.702282,"$2,300,000","3,769","3901 W Running Iron Dr, Prescott, AZ 86305",10/17/2022
-112.317891,34.79781,"$2,300,000","2,889","8500 E Perkinsville Rd, Chino Valley, AZ 86323",11/29/2022
-111.778549,34.860012,"$2,480,000","4,027","20 Mingus Mountain Rd, Sedona, AZ 86336",10/20/2022
-112.596027,34.635056,"$2,600,000","4,367","15050 N Wilderness Way, Prescott, AZ 86305",10/5/2022
-111.841131,34.816035,"$2,700,000","4,926","50 E Wing Dr, Sedona, AZ 86336",12/22/2022
-112.575437,34.78856,"$3,000,000","4,200","6261 W Dillon Wash Rd, Prescott, AZ 86305",10/5/2022
-111.788994,34.880472,"$3,200,000","3,796","130 Shadow Rock Dr, Sedona, AZ 86336",12/22/2022
-111.821117,34.854087,"$3,250,000","4,082","25 El Camino Tesoros, Sedona, AZ 86336",12/20/2022
-112.504068,34.554944,"$3,350,000","4,645","1362 Ridgewood Dr, Prescott, AZ 86305",10/24/2022
